algorithm_accepted_steps,algorithm_converged,algorithm_final_damping,algorithm_final_innovation_norm,algorithm_iteration_count,algorithm_iteration_limit_reached,algorithm_jacobian_rank,algorithm_numerical_failure,algorithm_pi_shape,algorithm_posterior_covariance_trace,algorithm_process_noise_std_km,algorithm_reference_satellite_clock_in_state,algorithm_residual_norm,algorithm_stage,algorithm_state_dim,algorithm_status,algorithm_step_norm,algorithm_theta_dim,algorithm_truth_centered_initialization,algorithm_update_completed,algorithm_upstream_status,algorithm_upstream_success,algorithm_uses_innovation_z_minus_h_pred,baseline_id,baseline_label,baseline_observability_condition_number,baseline_observability_is_full_rank,baseline_observability_measurement_count,baseline_observability_nullity,baseline_observability_rank,baseline_observability_records,baseline_observability_reportable,baseline_observability_scope,baseline_observability_state_dim,case_index,clock_std_ns,cost,estimator_mode,figure_id,full_jcls_scenario_condition_number,full_jcls_scenario_crlb_status,full_jcls_scenario_fim_nullity,full_jcls_scenario_fim_rank,full_jcls_scenario_is_full_rank,full_jcls_scenario_measurement_count,full_jcls_scenario_parameter_dim,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,rank_metadata_note,rank_metadata_scope,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
,False,,12586.13844759238,5,,8,False,"[11, 11]",0.0005434733230313178,1e-05,False,,step3_dynamic_sci_sfi_information_update,11,updated_upstream_not_converged,,11,False,True,rank_deficient_updated,False,True,refined_jcls,"Refined JCLS, 0.5 s",inf,False,40,3,8,,False,refined_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,7.744260401916824e+16,rank_deficient_diagnostic,3,8,False,40,11,5,8,1,11,47760.32846704376,47760.32846704376,47760.32846704376,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,2.2278141995833537e-05,3,20303289,8
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,62.446310253845475,True,8,0,3,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 62.446310253845475}]",True,without_cooperation_independent_dl_position_blocks,3,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2.2211718798637552e+17,rank_deficient_diagnostic,3,8,False,8,11,,8,1,11,1086.3215100436116,1086.3215100436116,1086.3215100436116,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,True,1.1057380768755232e-06,4,20311208,8
3,False,3.7037037037037037e-05,,3,False,8,False,,,1e-05,False,1.8087368534587477e-09,step2_joint_lm_jcls,,rank_deficient_updated,3.5138844470692437e-13,,False,,,,,coarse_jcls,Coarse JCLS,inf,False,8,3,8,,False,coarse_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2.2211718798637552e+17,rank_deficient_diagnostic,3,8,False,8,11,3,8,1,11,1084.6917430338788,1084.6917430338788,1084.6917430338788,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,7.551316331970318e-07,4,20311208,8
,False,,47791.79783254602,5,,8,False,"[11, 11]",3.6586370104733466e-05,1e-05,False,,step3_dynamic_sci_sfi_information_update,11,updated_upstream_not_converged,,11,False,True,rank_deficient_updated,False,True,refined_jcls,"Refined JCLS, 0.5 s",inf,False,40,3,8,,False,refined_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,7.744260401916824e+16,rank_deficient_diagnostic,3,8,False,40,11,5,8,1,11,66102.88768892609,66102.88768892609,66102.88768892609,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,4.1519078373362264e-05,4,20311208,8
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,62.446310253845475,True,8,0,3,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 62.446310253845475}]",True,without_cooperation_independent_dl_position_blocks,3,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2.2211718798637552e+17,rank_deficient_diagnostic,3,8,False,8,11,,8,1,11,1086.0771577832497,1086.0771577832497,1086.0771577832497,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,True,1.1057380768755232e-06,5,20319127,8
3,False,3.7037037037037037e-05,,3,False,8,False,,,1e-05,False,1.8087368534587477e-09,step2_joint_lm_jcls,,rank_deficient_updated,3.992852479428196e-13,,False,,,,,coarse_jcls,Coarse JCLS,inf,False,8,3,8,,False,coarse_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2.2211718798637552e+17,rank_deficient_diagnostic,3,8,False,8,11,3,8,1,11,1084.4467291426834,1084.4467291426834,1084.4467291426834,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,7.551544935594826e-07,5,20319127,8
,False,,53844.58227180936,5,,8,False,"[11, 11]",0.00015601953967767408,1e-05,False,,step3_dynamic_sci_sfi_information_update,11,updated_upstream_not_converged,,11,False,True,rank_deficient_updated,False,True,refined_jcls,"Refined JCLS, 0.5 s",inf,False,40,3,8,,False,refined_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,7.744260401916824e+16,rank_deficient_diagnostic,3,8,False,40,11,5,8,1,11,61090.204403445874,61090.204403445874,61090.204403445874,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,3.256297608347666e-05,5,20319127,8
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,62.446310253845475,True,8,0,3,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 62.446310253845475}]",True,without_cooperation_independent_dl_position_blocks,3,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2.2211718798637552e+17,rank_deficient_diagnostic,3,8,False,8,11,,8,1,11,1086.3891316913948,1086.3891316913948,1086.3891316913948,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,True,1.1057380768755232e-06,6,20327046,8
3,False,3703703.7037037034,,14,False,8,False,,,1e-05,False,9.158345181361671e-10,step2_joint_lm_jcls,,rank_deficient_updated,1.8894179436718513e-13,,False,,,,,coarse_jcls,Coarse JCLS,inf,False,8,3,8,,False,coarse_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2.2211718798637552e+17,rank_deficient_diagnostic,3,8,False,8,11,14,8,1,11,1084.743157836097,1084.743157836097,1084.743157836097,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,7.551822153301255e-07,6,20327046,8
,False,,1.958177047307787,5,,8,False,"[11, 11]",6.806754620297394e-08,1e-05,False,,step3_dynamic_sci_sfi_information_update,11,updated_upstream_not_converged,,11,False,True,rank_deficient_updated,False,True,refined_jcls,"Refined JCLS, 0.5 s",inf,False,40,3,8,,False,refined_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,7.744260401916824e+16,rank_deficient_diagnostic,3,8,False,40,11,5,8,1,11,1084.746487544867,1084.746487544867,1084.746487544867,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,7.551712422116155e-07,6,20327046,8
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,62.446310253845475,True,8,0,3,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 62.446310253845475}]",True,without_cooperation_independent_dl_position_blocks,3,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2.2211718798637552e+17,rank_deficient_diagnostic,3,8,False,8,11,,8,1,11,1086.8290346924466,1086.8290346924466,1086.8290346924466,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,True,1.1057380768755232e-06,7,20334965,8
3,False,3.7037037037037037e-05,,3,False,8,False,,,1e-05,False,9.088064723001979e-10,step2_joint_lm_jcls,,rank_deficient_updated,3.1181860868061447e-13,,False,,,,,coarse_jcls,Coarse JCLS,inf,False,8,3,8,,False,coarse_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2.2211718798637552e+17,rank_deficient_diagnostic,3,8,False,8,11,3,8,1,11,1085.241936264655,1085.241936264655,1085.241936264655,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,7.550491595494073e-07,7,20334965,8
,False,,149237.71162852598,5,,8,False,"[11, 11]",3.0101467885842082e-05,1e-05,False,,step3_dynamic_sci_sfi_information_update,11,updated_upstream_not_converged,,11,False,True,rank_deficient_updated,False,True,refined_jcls,"Refined JCLS, 0.5 s",inf,False,40,3,8,,False,refined_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,7.744260401916824e+16,rank_deficient_diagnostic,3,8,False,40,11,5,8,1,11,110952.48561152456,110952.48561152456,110952.48561152456,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,8.449634146367939e-05,7,20334965,8
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,2146.323586777193,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2146.323586777193}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2145.1255043973797}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2144.0854134409947}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,,4,3,15,6454.20450765127,6399.900420206551,6454.829827583043,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,1.4665828253314412e-06,0,20280541,4
15,False,0.6969171937625631,,25,True,15,False,,,1e-05,False,6.3844331311368805,step2_joint_lm_jcls,,updated_not_converged,5.807994416638335,,False,,,,,coarse_jcls,Coarse JCLS,2588687485757.858,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,25,4,3,15,10040.321881622373,10039.950746837114,10040.322228385543,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,1.2380941600607684e-05,0,20280541,4
,False,,18424.101384177146,5,,15,False,"[15, 15]",0.0001371488940365086,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",2588317428530.1665,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588230373105.351,finite_crlb,0,15,True,90,15,5,4,3,15,37099.74812069235,37098.46067091826,37099.74867787145,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,4.134731996956533e-05,0,20280541,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,2146.323586777193,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2146.323586777193}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2145.1255043973797}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2144.0854134409947}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,,4,3,15,6456.588252160368,6398.3859284155515,6457.276109165988,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,1.4665828253314412e-06,1,20288460,4
15,False,0.6969171937625631,,25,True,15,False,,,1e-05,False,6.178214887076432,step2_joint_lm_jcls,,updated_not_converged,5.103962921525895,,False,,,,,coarse_jcls,Coarse JCLS,2588687485757.858,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,25,4,3,15,14241.983776988514,14242.321193979044,14241.984035035925,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,2.1637526733672622e-05,1,20288460,4
,False,,44085.26839323317,5,,15,False,"[15, 15]",4.430538171507774e-05,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",2588317428530.1665,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588230373105.351,finite_crlb,0,15,True,90,15,5,4,3,15,56365.903437202505,56367.34119069447,56365.903950481304,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,7.654175586614765e-05,1,20288460,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,2146.323586777193,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2146.323586777193}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2145.1255043973797}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2144.0854134409947}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,,4,3,15,6457.285980807009,6396.069391880431,6457.9681312705625,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,1.4665828253314412e-06,2,20296379,4
15,False,0.6969171937625633,,25,True,15,False,,,1e-05,False,4.65120582112143,step2_joint_lm_jcls,,updated_not_converged,4.3900276186490865,,False,,,,,coarse_jcls,Coarse JCLS,2588687485757.858,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,25,4,3,15,10219.970109899046,10219.575378861886,10219.97047111251,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,1.105986185737634e-05,2,20296379,4
,False,,140824.73487167942,5,,15,False,"[15, 15]",2.2739365918627847e-05,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",2588317428530.1665,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588230373105.351,finite_crlb,0,15,True,90,15,5,4,3,15,85436.39823051974,85433.0810569592,85436.39878325872,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,9.166767311055502e-05,2,20296379,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,2146.323586777193,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2146.323586777193}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2145.1255043973797}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2144.0854134409947}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,,4,3,15,6451.59693026498,6393.917619453926,6452.3139362632,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,1.4665828253314412e-06,3,20304298,4
15,False,0.6969171937625631,,25,True,15,False,,,1e-05,False,5.667226583073384,step2_joint_lm_jcls,,updated_not_converged,5.383487781856296,,False,,,,,coarse_jcls,Coarse JCLS,2588687485757.858,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,25,4,3,15,12005.859367287521,12006.291566839674,12005.859604565338,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,1.6829844417513598e-05,3,20304298,4
,False,,14786.492954270367,5,,15,False,"[15, 15]",0.0001411917910478909,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",2588317428530.1665,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588230373105.351,finite_crlb,0,15,True,90,15,5,4,3,15,27622.92307782493,27624.216946450746,27622.92335213125,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,3.448398282247129e-05,3,20304298,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,2146.323586777193,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2146.323586777193}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2145.1255043973797}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2144.0854134409947}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,,4,3,15,6457.853991316429,6402.876206156896,6458.538547912044,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,1.4665828253314412e-06,4,20312217,4
15,False,0.6969171937625633,,25,True,15,False,,,1e-05,False,4.59380907687424,step2_joint_lm_jcls,,updated_not_converged,4.345011430093505,,False,,,,,coarse_jcls,Coarse JCLS,2588687485757.858,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,25,4,3,15,9477.946352887862,9478.151975401423,9477.946611410942,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,1.1690706199718471e-05,4,20312217,4
,False,,100848.61716471682,5,,15,False,"[15, 15]",2.488253217268216e-05,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",2588317428530.1665,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588230373105.351,finite_crlb,0,15,True,90,15,5,4,3,15,73891.3046497859,73889.57777441696,73891.30516342193,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,7.909286400744755e-05,4,20312217,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,2146.323586777193,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2146.323586777193}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2145.1255043973797}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2144.0854134409947}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,,4,3,15,6456.886676217621,6400.1430456808275,6457.590163204211,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,1.4665828253314412e-06,5,20320136,4
15,False,0.6969171937625631,,25,True,15,False,,,1e-05,False,5.320510439520977,step2_joint_lm_jcls,,updated_not_converged,5.324326974790764,,False,,,,,coarse_jcls,Coarse JCLS,2588687485757.858,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,25,4,3,15,12571.45660363818,12571.68429007527,12571.456886407646,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,1.7859927240696893e-05,5,20320136,4
,False,,1993.7625031713217,5,,15,False,"[15, 15]",0.001405218561990174,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",2588317428530.1665,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588230373105.351,finite_crlb,0,15,True,90,15,5,4,3,15,11457.896382112516,11458.117560615578,11457.896480068775,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,1.6947911045135117e-05,5,20320136,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,2146.323586777193,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2146.323586777193}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2145.1255043973797}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 2144.0854134409947}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,,4,3,15,6454.376899398899,6399.259621119706,6455.069284981098,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,1.4665828253314412e-06,6,20328055,4
15,False,0.6969171937625631,,25,True,15,False,,,1e-05,False,5.251767505958189,step2_joint_lm_jcls,,updated_not_converged,5.263769733715194,,False,,,,,coarse_jcls,Coarse JCLS,2588687485757.858,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588356247023.5977,finite_crlb,0,15,True,18,15,25,4,3,15,12834.182433962511,12834.077447697333,12834.182772996783,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,1.851206788783822e-05,6,20328055,4
,False,,18913.64127144291,5,,15,False,"[15, 15]",0.00012915556637070936,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",2588317428530.1665,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig4_localization_vs_satellites_human_review,2588230373105.351,finite_crlb,0,15,True,90,15,5,4,3,15,37192.053502042916,37192.59682107026,37192.05386135359,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,3.784657645500961e-05,6,20328055,4
