algorithm_accepted_steps,algorithm_converged,algorithm_final_damping,algorithm_final_innovation_norm,algorithm_iteration_count,algorithm_iteration_limit_reached,algorithm_jacobian_rank,algorithm_numerical_failure,algorithm_pi_shape,algorithm_posterior_covariance_trace,algorithm_process_noise_std_km,algorithm_reference_satellite_clock_in_state,algorithm_residual_norm,algorithm_stage,algorithm_state_dim,algorithm_status,algorithm_step_norm,algorithm_theta_dim,algorithm_truth_centered_initialization,algorithm_update_completed,algorithm_upstream_status,algorithm_upstream_success,algorithm_uses_innovation_z_minus_h_pred,baseline_id,baseline_label,baseline_observability_condition_number,baseline_observability_is_full_rank,baseline_observability_measurement_count,baseline_observability_nullity,baseline_observability_rank,baseline_observability_records,baseline_observability_reportable,baseline_observability_scope,baseline_observability_state_dim,case_index,clock_std_ns,cost,estimator_mode,figure_id,full_jcls_scenario_condition_number,full_jcls_scenario_crlb_status,full_jcls_scenario_fim_nullity,full_jcls_scenario_fim_rank,full_jcls_scenario_is_full_rank,full_jcls_scenario_measurement_count,full_jcls_scenario_parameter_dim,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,rank_metadata_note,rank_metadata_scope,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
4,False,1000000000000.0,,25,True,19,False,,,1e-05,False,3.140638823702283,step2_joint_lm_jcls,,updated_not_converged,9.535572246366407e-05,,False,,,,,coarse_jcls,Coarse JCLS,217344875729.96027,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,25,8,3,19,5958.15546136047,5958.094523533821,5958.155463766948,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,3.7383634032222847e-06,2,20295373,100.0
,False,,13.37705297134372,5,,19,False,"[19, 19]",0.07923234551346404,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated_upstream_not_converged,,19,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",217345242332.2434,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217343944941.6057,finite_crlb,0,19,True,150,19,5,8,3,19,5559.477523204198,5559.399003274668,5559.477526367128,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,3.1717544220860665e-06,2,20295373,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,29.802801109663037,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.802801109663037}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.785442800444567}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.773988884988356}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,,8,3,19,77.11741293792198,76.80862678779452,77.17888810994029,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,7.216759584982625e-08,3,20303292,100.0
5,True,4.11522633744856,,11,False,19,False,,,1e-05,False,2.072593002913715,step2_joint_lm_jcls,,converged,6.986823244416766e-10,,False,,,,,coarse_jcls,Coarse JCLS,217344875729.96027,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,11,8,3,19,5217.570119909595,5217.6098391325595,5217.570124538031,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,3.1456493973429674e-06,3,20303292,100.0
,True,,1967.6675984011006,5,,19,False,"[19, 19]",0.0009663574658779597,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",217345242332.2434,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217343944941.6057,finite_crlb,0,19,True,150,19,5,8,3,19,6438.896730774348,6438.89961485171,6438.896730924144,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,3.659403195460228e-06,3,20303292,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,29.802801109663037,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.802801109663037}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.785442800444567}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.773988884988356}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,,8,3,19,76.93112571811066,76.82652976644347,76.99709466389481,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,7.216759584982625e-08,4,20311211,100.0
15,False,0.6969171937625634,,25,True,19,False,,,1e-05,False,5.1509210660765214,step2_joint_lm_jcls,,updated_not_converged,0.15762317510415239,,False,,,,,coarse_jcls,Coarse JCLS,217344875729.96027,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,25,8,3,19,3539.72764523984,3539.6850776954207,3539.7276464231327,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,2.636721279536464e-06,4,20311211,100.0
,False,,368.41651511723137,5,,19,False,"[19, 19]",0.0014159747115220283,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated_upstream_not_converged,,19,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",217345242332.2434,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217343944941.6057,finite_crlb,0,19,True,150,19,5,8,3,19,6320.909098584681,6320.936931128536,6320.9090992867,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,4.676065260462829e-06,4,20311211,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,29.802801109663037,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.802801109663037}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.785442800444567}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.773988884988356}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,,8,3,19,77.02541189597251,76.90754455418937,77.08591662652485,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,7.216759584982625e-08,5,20319130,100.0
7,True,4572.473708276176,,17,False,19,False,,,1e-05,False,2.6380281761297715,step2_joint_lm_jcls,,converged,4.867995165732643e-13,,False,,,,,coarse_jcls,Coarse JCLS,217344875729.96027,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,17,8,3,19,5649.84115513846,5649.808485172591,5649.841155407213,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,3.915144016645963e-06,5,20319130,100.0
,True,,87.484096589634,5,,19,False,"[19, 19]",0.01567570074665436,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",217345242332.2434,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217343944941.6057,finite_crlb,0,19,True,150,19,5,8,3,19,5767.580234704372,5767.622727589843,5767.5802359355475,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,4.157765119466108e-06,5,20319130,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,29.802801109663037,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.802801109663037}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.785442800444567}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.773988884988356}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,,8,3,19,76.92043368029668,76.32806481970461,76.99871441897702,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,7.216759584982625e-08,6,20327049,100.0
7,True,0.004572473708276177,,11,False,19,False,,,1e-05,False,4.099704155859587,step2_joint_lm_jcls,,converged,3.9645789215656235e-09,,False,,,,,coarse_jcls,Coarse JCLS,217344875729.96027,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,11,8,3,19,6347.82487322872,6347.834760988626,6347.824873279407,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,3.546549291863717e-06,6,20327049,100.0
,True,,412.77541230069227,5,,19,False,"[19, 19]",0.004782680764052387,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",217345242332.2434,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217343944941.6057,finite_crlb,0,19,True,150,19,5,8,3,19,6372.781202772814,6372.794614905946,6372.781202901856,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,3.5313874321992106e-06,6,20327049,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,29.802801109663037,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.802801109663037}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.785442800444567}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 29.773988884988356}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,,8,3,19,76.80995806964192,76.82417413221282,76.87753384936653,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,7.216759584982625e-08,7,20334968,100.0
7,False,457247370827.61774,,25,True,19,False,,,1e-05,False,3.112106505047686,step2_joint_lm_jcls,,updated_not_converged,1.147893249988435e-06,,False,,,,,coarse_jcls,Coarse JCLS,217344875729.96027,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217344752306.1549,finite_crlb,0,19,True,30,19,25,8,3,19,8692.514869371082,8692.599522795907,8692.51487036912,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,6.132500618362568e-06,7,20334968,100.0
,False,,6.603976450523864,5,,19,False,"[19, 19]",0.17315551955090763,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated_upstream_not_converged,,19,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",217345242332.2434,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,217343944941.6057,finite_crlb,0,19,True,150,19,5,8,3,19,8302.782132646205,8302.808061210668,8302.782133246528,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,6.124271318838866e-06,7,20334968,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.904659434791,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.904659434791}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.893948767557625}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.87461225325561}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,,8,3,19,673.3415253588636,662.6985763441712,673.5609753359898,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,8.301269186804559e-07,0,20280544,1000.0
14,False,20.907515812876902,,25,True,19,False,,,1e-05,False,4.666048052672558,step2_joint_lm_jcls,,updated_not_converged,0.10072377503288364,,False,,,,,coarse_jcls,Coarse JCLS,31060141607.25448,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,25,8,3,19,7494.431479712039,7494.506397174419,7494.431496725096,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,4.7472422548442956e-06,0,20280544,1000.0
,False,,271.3953212188847,5,,19,False,"[19, 19]",0.001977671559270464,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated_upstream_not_converged,,19,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",31060145987.30836,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060161272.799004,finite_crlb,0,19,True,150,19,5,8,3,19,7851.453741386817,7851.532232526543,7851.453755625427,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,5.196608648781331e-06,0,20280544,1000.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.904659434791,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.904659434791}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.893948767557625}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.87461225325561}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,,8,3,19,673.725237931304,663.637888371727,673.9497328970766,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,8.301269186804559e-07,1,20288463,1000.0
15,False,0.6969171937625633,,25,True,19,False,,,1e-05,False,4.518509878689482,step2_joint_lm_jcls,,updated_not_converged,0.28973052229630614,,False,,,,,coarse_jcls,Coarse JCLS,31060141607.25448,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,25,8,3,19,6483.243719134068,6483.285586911774,6483.243720823468,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,3.069472595852915e-06,1,20288463,1000.0
,False,,672.1973613627281,5,,19,False,"[19, 19]",0.000929599055752298,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated_upstream_not_converged,,19,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",31060145987.30836,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060161272.799004,finite_crlb,0,19,True,150,19,5,8,3,19,6427.725016600128,6427.604728369411,6427.725021851811,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,3.1874903118045315e-06,1,20288463,1000.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.904659434791,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.904659434791}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.893948767557625}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.87461225325561}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,,8,3,19,673.2027597043847,662.4967742667294,673.431856030667,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,8.301269186804559e-07,2,20296382,1000.0
14,False,20.907515812876902,,25,True,19,False,,,1e-05,False,4.900985557414659,step2_joint_lm_jcls,,updated_not_converged,0.11274139225337829,,False,,,,,coarse_jcls,Coarse JCLS,31060141607.25448,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,25,8,3,19,5459.906330446321,5459.907145381087,5459.9063388326595,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,3.1849435808190477e-06,2,20296382,1000.0
,False,,1006.1974435211356,5,,19,False,"[19, 19]",0.0006325080266563626,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated_upstream_not_converged,,19,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",31060145987.30836,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060161272.799004,finite_crlb,0,19,True,150,19,5,8,3,19,6098.152966515013,6098.237208028146,6098.152974137932,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,3.0056080372633187e-06,2,20296382,1000.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.904659434791,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.904659434791}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.893948767557625}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.87461225325561}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,,8,3,19,672.9260351630415,663.2013736179823,673.1446915183767,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,8.301269186804559e-07,3,20304301,1000.0
15,False,0.6969171937625633,,25,True,19,False,,,1e-05,False,3.670172999829597,step2_joint_lm_jcls,,updated_not_converged,0.25515758873219835,,False,,,,,coarse_jcls,Coarse JCLS,31060141607.25448,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,25,8,3,19,7878.704354723508,7878.610353677888,7878.704364327407,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,5.355977562456459e-06,3,20304301,1000.0
,False,,973.356020568434,5,,19,False,"[19, 19]",0.0007216996056915086,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated_upstream_not_converged,,19,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",31060145987.30836,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060161272.799004,finite_crlb,0,19,True,150,19,5,8,3,19,6339.14251152371,6339.13399281519,6339.142512719498,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,2.6309893461630026e-06,3,20304301,1000.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.904659434791,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.904659434791}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.893948767557625}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.87461225325561}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,,8,3,19,673.437203820333,663.6838064870765,673.6477611065411,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,8.301269186804559e-07,4,20312220,1000.0
15,False,0.6969171937625634,,25,True,19,False,,,1e-05,False,3.8671191639744893,step2_joint_lm_jcls,,updated_not_converged,0.1577908554976036,,False,,,,,coarse_jcls,Coarse JCLS,31060141607.25448,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,25,8,3,19,9454.922540396,9454.919773167208,9454.922542650203,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,5.207451654626044e-06,4,20312220,1000.0
,False,,49.64302496678803,5,,19,False,"[19, 19]",0.007914680518004391,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated_upstream_not_converged,,19,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",31060145987.30836,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060161272.799004,finite_crlb,0,19,True,150,19,5,8,3,19,8445.058306084115,8444.978208744807,8445.058308239295,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,4.29957552240431e-06,4,20312220,1000.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.904659434791,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.904659434791}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.893948767557625}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.87461225325561}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig7_synchronization_vs_clock_std_human_review,31060179801.957397,finite_crlb,0,19,True,30,19,,8,3,19,673.4043634886342,663.3647375674466,673.622402473712,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,8.301269186804559e-07,5,20320139,1000.0
