algorithm_accepted_steps,algorithm_converged,algorithm_final_damping,algorithm_final_innovation_norm,algorithm_iteration_count,algorithm_iteration_limit_reached,algorithm_jacobian_rank,algorithm_numerical_failure,algorithm_pi_shape,algorithm_posterior_covariance_trace,algorithm_process_noise_std_km,algorithm_reference_satellite_clock_in_state,algorithm_residual_norm,algorithm_stage,algorithm_state_dim,algorithm_status,algorithm_step_norm,algorithm_theta_dim,algorithm_truth_centered_initialization,algorithm_update_completed,algorithm_upstream_status,algorithm_upstream_success,algorithm_uses_innovation_z_minus_h_pred,baseline_id,baseline_label,baseline_observability_condition_number,baseline_observability_is_full_rank,baseline_observability_measurement_count,baseline_observability_nullity,baseline_observability_rank,baseline_observability_records,baseline_observability_reportable,baseline_observability_scope,baseline_observability_state_dim,case_index,clock_std_ns,cost,estimator_mode,figure_id,full_jcls_scenario_condition_number,full_jcls_scenario_crlb_status,full_jcls_scenario_fim_nullity,full_jcls_scenario_fim_rank,full_jcls_scenario_is_full_rank,full_jcls_scenario_measurement_count,full_jcls_scenario_parameter_dim,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,rank_metadata_note,rank_metadata_scope,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
,False,,445798.512045873,5,,8,False,"[11, 11]",1.2265323212766317e-05,1e-05,False,,step3_dynamic_sci_sfi_information_update,11,updated_upstream_not_converged,,11,False,True,rank_deficient_updated,False,True,refined_jcls,"Refined JCLS, 0.5 s",inf,False,40,3,8,,False,refined_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,1.07947827222775e+19,rank_deficient_diagnostic,3,8,False,40,11,5,8,1,11,610453.115060106,610453.115060106,610453.115060106,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,0.0002586804493878492,3,20303290,8
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,49.342887145219905,True,8,0,3,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 49.342887145219905}]",True,without_cooperation_independent_dl_position_blocks,3,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,8.275236574641775e+17,rank_deficient_diagnostic,3,8,False,8,11,,8,1,11,1057.4498072007318,1057.4498072007318,1057.4498072007318,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,True,1.1819402420328604e-06,4,20311209,8
3,False,3.7037037037037037e-05,,3,False,8,False,,,1e-05,False,4.514865308512468e-09,step2_joint_lm_jcls,,rank_deficient_updated,1.0005595938819188e-12,,False,,,,,coarse_jcls,Coarse JCLS,inf,False,8,3,8,,False,coarse_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,8.275236574641775e+17,rank_deficient_diagnostic,3,8,False,8,11,3,8,1,11,966.4347858857134,966.4347858857134,966.4347858857134,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,6.125586077552719e-07,4,20311209,8
,False,,453708.00992434396,5,,8,False,"[11, 11]",2.972147486247645e-06,1e-05,False,,step3_dynamic_sci_sfi_information_update,11,updated_upstream_not_converged,,11,False,True,rank_deficient_updated,False,True,refined_jcls,"Refined JCLS, 0.5 s",inf,False,40,3,8,,False,refined_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,1.07947827222775e+19,rank_deficient_diagnostic,3,8,False,40,11,5,8,1,11,150348.5865047474,150348.5865047474,150348.5865047474,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,6.565413897984798e-05,4,20311209,8
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,49.342887145219905,True,8,0,3,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 49.342887145219905}]",True,without_cooperation_independent_dl_position_blocks,3,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,8.275236574641775e+17,rank_deficient_diagnostic,3,8,False,8,11,,8,1,11,1057.9195396867797,1057.9195396867797,1057.9195396867797,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,True,1.1819402420328604e-06,5,20319128,8
3,False,3.7037037037037037e-05,,3,False,8,False,,,1e-05,False,4.138744483919638e-09,step2_joint_lm_jcls,,rank_deficient_updated,1.231824146273254e-12,,False,,,,,coarse_jcls,Coarse JCLS,inf,False,8,3,8,,False,coarse_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,8.275236574641775e+17,rank_deficient_diagnostic,3,8,False,8,11,3,8,1,11,966.8008580339331,966.8008580339331,966.8008580339331,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,6.125662773920735e-07,5,20319128,8
,False,,3.2351932294419607,5,,8,False,"[11, 11]",6.330382516490061e-08,1e-05,False,,step3_dynamic_sci_sfi_information_update,11,updated_upstream_not_converged,,11,False,True,rank_deficient_updated,False,True,refined_jcls,"Refined JCLS, 0.5 s",inf,False,40,3,8,,False,refined_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,1.07947827222775e+19,rank_deficient_diagnostic,3,8,False,40,11,5,8,1,11,966.8377645545227,966.8377645545227,966.8377645545227,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,6.126487803790542e-07,5,20319128,8
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,49.342887145219905,True,8,0,3,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 49.342887145219905}]",True,without_cooperation_independent_dl_position_blocks,3,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,8.275236574641775e+17,rank_deficient_diagnostic,3,8,False,8,11,,8,1,11,1057.6770676108692,1057.6770676108692,1057.6770676108692,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,True,1.1819402420328604e-06,6,20327047,8
3,False,3.7037037037037037e-05,,3,False,8,False,,,1e-05,False,4.625834383808421e-09,step2_joint_lm_jcls,,rank_deficient_updated,1.1208679577022982e-12,,False,,,,,coarse_jcls,Coarse JCLS,inf,False,8,3,8,,False,coarse_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,8.275236574641775e+17,rank_deficient_diagnostic,3,8,False,8,11,3,8,1,11,966.3635910430144,966.3635910430144,966.3635910430144,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,6.125593751307042e-07,6,20327047,8
,False,,77753.48077945458,5,,8,False,"[11, 11]",5.210293841896415e-05,1e-05,False,,step3_dynamic_sci_sfi_information_update,11,updated_upstream_not_converged,,11,False,True,rank_deficient_updated,False,True,refined_jcls,"Refined JCLS, 0.5 s",inf,False,40,3,8,,False,refined_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,1.07947827222775e+19,rank_deficient_diagnostic,3,8,False,40,11,5,8,1,11,106786.57843633661,106786.57843633661,106786.57843633661,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,7.346886899649573e-05,6,20327047,8
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,49.342887145219905,True,8,0,3,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 49.342887145219905}]",True,without_cooperation_independent_dl_position_blocks,3,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,8.275236574641775e+17,rank_deficient_diagnostic,3,8,False,8,11,,8,1,11,1057.669157585599,1057.669157585599,1057.669157585599,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,True,1.1819402420328604e-06,7,20334966,8
3,False,3.7037037037037037e-05,,3,False,8,False,,,1e-05,False,1.6954327465110132e-09,step2_joint_lm_jcls,,rank_deficient_updated,1.1245841894981247e-12,,False,,,,,coarse_jcls,Coarse JCLS,inf,False,8,3,8,,False,coarse_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,8.275236574641775e+17,rank_deficient_diagnostic,3,8,False,8,11,3,8,1,11,966.5655229301577,966.5655229301577,966.5655229301577,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,6.125211161481416e-07,7,20334966,8
,False,,41.285483199495694,5,,8,False,"[11, 11]",3060.696682550537,1e-05,False,,step3_dynamic_sci_sfi_information_update,11,updated_upstream_not_converged,,11,False,True,rank_deficient_updated,False,True,refined_jcls,"Refined JCLS, 0.5 s",inf,False,40,3,8,,False,refined_jcls_full_gauged_v24_theta,11,1,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,1.07947827222775e+19,rank_deficient_diagnostic,3,8,False,40,11,5,8,1,11,236075.17182644643,236075.17182644643,236075.17182644643,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,1,False,0.00013234852221139838,7,20334966,8
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,80.33666552507836,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.33666552507836}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.29733168941442}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.25673206573633}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,,4,3,15,1487.0790527957452,1483.6809385532463,1487.0947140188625,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,5.33884324261785e-07,0,20280542,4
12,True,1881.6764231589207,,24,False,15,False,,,1e-05,False,0.6676865900415274,step2_joint_lm_jcls,,converged,6.540571940765521e-13,,False,,,,,coarse_jcls,Coarse JCLS,3535380628768.0576,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,24,4,3,15,3534.669368512675,3534.759571879065,3534.6693770973775,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,9.134217986649787e-07,0,20280542,4
,True,,17.50493874110079,5,,15,False,"[15, 15]",0.08728545955218198,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated,,15,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",3535267395274.2363,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535292650639.4995,finite_crlb,0,15,True,90,15,5,4,3,15,2842.0382574550513,2842.089598270102,2842.0382677228386,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,7.62519936780233e-07,0,20280542,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,80.33666552507836,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.33666552507836}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.29733168941442}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.25673206573633}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,,4,3,15,1486.5821288901361,1482.4373973969514,1486.5963969052932,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,5.33884324261785e-07,1,20288461,4
15,False,0.696917193762563,,25,True,15,False,,,1e-05,False,2.5652465373460016,step2_joint_lm_jcls,,updated_not_converged,0.016449841847724533,,False,,,,,coarse_jcls,Coarse JCLS,3535380628768.0576,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,25,4,3,15,6349.795179249772,6349.831086098621,6349.795180699256,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,3.632524238069791e-06,1,20288461,4
,False,,9023.949105978778,5,,15,False,"[15, 15]",0.00018966117433455047,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",3535267395274.2363,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535292650639.4995,finite_crlb,0,15,True,90,15,5,4,3,15,27456.777075583585,27456.80544802887,27456.77707589724,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,1.0897870375433865e-05,1,20288461,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,80.33666552507836,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.33666552507836}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.29733168941442}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.25673206573633}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,,4,3,15,1486.663810196859,1483.0470756494292,1486.685881520065,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,5.33884324261785e-07,2,20296380,4
15,False,0.696917193762563,,25,True,15,False,,,1e-05,False,3.694015680192979,step2_joint_lm_jcls,,updated_not_converged,0.0261315694856794,,False,,,,,coarse_jcls,Coarse JCLS,3535380628768.0576,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,25,4,3,15,10247.078985209157,10247.152951426251,10247.079001943961,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,7.217697036970855e-06,2,20296380,4
,False,,236.56256955716702,5,,15,False,"[15, 15]",0.0062190514823710396,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",3535267395274.2363,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535292650639.4995,finite_crlb,0,15,True,90,15,5,4,3,15,11413.373111437228,11413.500808171319,11413.373129921429,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,7.109487364364808e-06,2,20296380,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,80.33666552507836,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.33666552507836}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.29733168941442}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.25673206573633}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,,4,3,15,1487.2948065326027,1482.749144984221,1487.3143516501686,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,5.33884324261785e-07,3,20304299,4
15,False,0.696917193762563,,25,True,15,False,,,1e-05,False,1.9070759859185884,step2_joint_lm_jcls,,updated_not_converged,0.021578834661354622,,False,,,,,coarse_jcls,Coarse JCLS,3535380628768.0576,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,25,4,3,15,9134.014353357636,9133.981324884702,9134.014388707168,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,7.416811859393508e-06,3,20304299,4
,False,,13.656671665085868,5,,15,False,"[15, 15]",0.07670978983310248,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",3535267395274.2363,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535292650639.4995,finite_crlb,0,15,True,90,15,5,4,3,15,10241.486592641699,10241.747889939254,10241.486632178396,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,8.485580552892475e-06,3,20304299,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,80.33666552507836,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.33666552507836}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.29733168941442}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.25673206573633}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,,4,3,15,1486.6706443831781,1482.897800612772,1486.6850724387093,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,5.33884324261785e-07,4,20312218,4
15,False,0.696917193762563,,25,True,15,False,,,1e-05,False,2.170342110671723,step2_joint_lm_jcls,,updated_not_converged,0.014886824993495647,,False,,,,,coarse_jcls,Coarse JCLS,3535380628768.0576,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,25,4,3,15,5329.087867276235,5329.1113265116865,5329.087871896243,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,1.7445304355780462e-06,4,20312218,4
,False,,7340.315375551687,5,,15,False,"[15, 15]",0.00024744498893969634,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",3535267395274.2363,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535292650639.4995,finite_crlb,0,15,True,90,15,5,4,3,15,21687.294732296312,21687.372428734187,21687.294762455374,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,1.2812436522570563e-05,4,20312218,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,80.33666552507836,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.33666552507836}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.29733168941442}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.25673206573633}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,,4,3,15,1486.2761279352333,1483.419215481804,1486.289228200463,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,5.33884324261785e-07,5,20320137,4
15,False,0.6969171937625633,,25,True,15,False,,,1e-05,False,1.3296289857264998,step2_joint_lm_jcls,,updated_not_converged,0.04813999958284636,,False,,,,,coarse_jcls,Coarse JCLS,3535380628768.0576,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,25,4,3,15,5116.9123940887885,5116.750554478691,5116.912430003419,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,2.77142733997712e-06,5,20320137,4
,False,,226.3614819036603,5,,15,False,"[15, 15]",0.006431702382761876,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",3535267395274.2363,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535292650639.4995,finite_crlb,0,15,True,90,15,5,4,3,15,7024.016424497476,7024.054268102644,7024.016434078579,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,2.998168388068796e-06,5,20320137,4
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,80.33666552507836,True,12,0,9,"[{'user_id': 1, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.33666552507836}, {'user_id': 2, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.29733168941442}, {'user_id': 3, 'measurement_count': 4, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 80.25673206573633}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,,4,3,15,1485.046506005586,1481.6840158736366,1485.0644520855135,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,True,5.33884324261785e-07,6,20328056,4
15,False,0.6969171937625633,,25,True,15,False,,,1e-05,False,1.5240055121632916,step2_joint_lm_jcls,,updated_not_converged,0.05112224757009078,,False,,,,,coarse_jcls,Coarse JCLS,3535380628768.0576,True,18,0,15,,True,coarse_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535485767497.559,finite_crlb,0,15,True,18,15,25,4,3,15,3237.231552773175,3237.1445994034025,3237.231564436598,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,2.59987611978479e-06,6,20328056,4
,False,,4620.0843413686725,5,,15,False,"[15, 15]",0.00040804902311753513,1e-05,False,,step3_dynamic_sci_sfi_information_update,15,updated_upstream_not_converged,,15,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",3535267395274.2363,True,90,0,15,,True,refined_jcls_full_gauged_v24_theta,15,2,1000.0,,v24_three_stage_dynamic,fig5_synchronization_vs_satellites_human_review,3535292650639.4995,finite_crlb,0,15,True,90,15,5,4,3,15,12359.204467460751,12359.353752788282,12359.20446929548,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,3,False,4.812558747731827e-06,6,20328056,4
